x,y,z,time,label
782,0,0,3921,delay_kernel_start_0
589,0,0,3921,delay_kernel_start_0
1005,0,0,3921,delay_kernel_start_0
973,0,0,3921,delay_kernel_start_0
717,0,0,3921,delay_kernel_start_0
621,0,0,3921,delay_kernel_start_0
750,0,0,3921,delay_kernel_start_0
846,0,0,3921,delay_kernel_start_0
814,0,0,3921,delay_kernel_start_0
558,0,0,3921,delay_kernel_start_0
783,0,0,3921,delay_kernel_start_0
590,0,0,3921,delay_kernel_start_0
1006,0,0,3921,delay_kernel_start_0
974,0,0,3921,delay_kernel_start_0
718,0,0,3921,delay_kernel_start_0
622,0,0,3921,delay_kernel_start_0
751,0,0,3921,delay_kernel_start_0
847,0,0,3921,delay_kernel_start_0
815,0,0,3921,delay_kernel_start_0
559,0,0,3921,delay_kernel_start_0
784,0,0,3921,delay_kernel_start_0
591,0,0,3921,delay_kernel_start_0
1007,0,0,3921,delay_kernel_start_0
975,0,0,3921,delay_kernel_start_0
719,0,0,3921,delay_kernel_start_0
623,0,0,3921,delay_kernel_start_0
752,0,0,3921,delay_kernel_start_0
848,0,0,3921,delay_kernel_start_0
816,0,0,3921,delay_kernel_start_0
560,0,0,3921,delay_kernel_start_0
785,0,0,3921,delay_kernel_start_0
592,0,0,3921,delay_kernel_start_0
1008,0,0,3921,delay_kernel_start_0
976,0,0,3921,delay_kernel_start_0
720,0,0,3921,delay_kernel_start_0
624,0,0,3921,delay_kernel_start_0
753,0,0,3921,delay_kernel_start_0
849,0,0,3921,delay_kernel_start_0
817,0,0,3921,delay_kernel_start_0
561,0,0,3921,delay_kernel_start_0
786,0,0,3921,delay_kernel_start_0
593,0,0,3921,delay_kernel_start_0
1009,0,0,3921,delay_kernel_start_0
977,0,0,3921,delay_kernel_start_0
721,0,0,3921,delay_kernel_start_0
625,0,0,3921,delay_kernel_start_0
754,0,0,3921,delay_kernel_start_0
850,0,0,3921,delay_kernel_start_0
818,0,0,3921,delay_kernel_start_0
562,0,0,3921,delay_kernel_start_0
787,0,0,3921,delay_kernel_start_0
594,0,0,3921,delay_kernel_start_0
1010,0,0,3921,delay_kernel_start_0
978,0,0,3921,delay_kernel_start_0
722,0,0,3921,delay_kernel_start_0
626,0,0,3921,delay_kernel_start_0
755,0,0,3921,delay_kernel_start_0
851,0,0,3921,delay_kernel_start_0
819,0,0,3921,delay_kernel_start_0
563,0,0,3921,delay_kernel_start_0
792,0,0,3921,delay_kernel_start_0
595,0,0,3921,delay_kernel_start_0
1011,0,0,3921,delay_kernel_start_0
979,0,0,3921,delay_kernel_start_0
723,0,0,3921,delay_kernel_start_0
627,0,0,3921,delay_kernel_start_0
760,0,0,3921,delay_kernel_start_0
856,0,0,3921,delay_kernel_start_0
824,0,0,3921,delay_kernel_start_0
568,0,0,3921,delay_kernel_start_0
793,0,0,3921,delay_kernel_start_0
600,0,0,3921,delay_kernel_start_0
1016,0,0,3921,delay_kernel_start_0
984,0,0,3921,delay_kernel_start_0
728,0,0,3921,delay_kernel_start_0
632,0,0,3921,delay_kernel_start_0
761,0,0,3921,delay_kernel_start_0
857,0,0,3921,delay_kernel_start_0
825,0,0,3921,delay_kernel_start_0
569,0,0,3921,delay_kernel_start_0
794,0,0,3921,delay_kernel_start_0
601,0,0,3921,delay_kernel_start_0
1017,0,0,3921,delay_kernel_start_0
985,0,0,3921,delay_kernel_start_0
729,0,0,3921,delay_kernel_start_0
633,0,0,3921,delay_kernel_start_0
762,0,0,3921,delay_kernel_start_0
858,0,0,3921,delay_kernel_start_0
826,0,0,3921,delay_kernel_start_0
570,0,0,3921,delay_kernel_start_0
795,0,0,3921,delay_kernel_start_0
602,0,0,3921,delay_kernel_start_0
1018,0,0,3921,delay_kernel_start_0
986,0,0,3921,delay_kernel_start_0
730,0,0,3921,delay_kernel_start_0
634,0,0,3921,delay_kernel_start_0
763,0,0,3921,delay_kernel_start_0
859,0,0,3921,delay_kernel_start_0
827,0,0,3921,delay_kernel_start_0
571,0,0,3921,delay_kernel_start_0
788,0,0,3921,delay_kernel_start_0
603,0,0,3921,delay_kernel_start_0
1019,0,0,3921,delay_kernel_start_0
987,0,0,3921,delay_kernel_start_0
731,0,0,3921,delay_kernel_start_0
635,0,0,3921,delay_kernel_start_0
756,0,0,3921,delay_kernel_start_0
852,0,0,3921,delay_kernel_start_0
820,0,0,3921,delay_kernel_start_0
564,0,0,3921,delay_kernel_start_0
789,0,0,3921,delay_kernel_start_0
596,0,0,3921,delay_kernel_start_0
1012,0,0,3921,delay_kernel_start_0
980,0,0,3921,delay_kernel_start_0
724,0,0,3921,delay_kernel_start_0
628,0,0,3921,delay_kernel_start_0
757,0,0,3921,delay_kernel_start_0
853,0,0,3921,delay_kernel_start_0
821,0,0,3921,delay_kernel_start_0
565,0,0,3921,delay_kernel_start_0
