x,y,z,time,label
880,0,0,0,des_start_0
1670,0,0,0,des_start_0
197,0,0,0,des_start_0
2310,0,0,0,des_start_0
1158,0,0,0,des_start_0
931,0,0,0,des_start_0
1733,0,0,0,des_start_0
422,0,0,0,des_start_0
2277,0,0,0,des_start_0
1221,0,0,0,des_start_0
881,0,0,0,des_start_0
1671,0,0,0,des_start_0
198,0,0,0,des_start_0
2311,0,0,0,des_start_0
1159,0,0,0,des_start_0
936,0,0,0,des_start_0
1734,0,0,0,des_start_0
423,0,0,0,des_start_0
2278,0,0,0,des_start_0
1222,0,0,0,des_start_0
882,0,0,0,des_start_0
1676,0,0,0,des_start_0
199,0,0,0,des_start_0
2316,0,0,0,des_start_0
1164,0,0,0,des_start_0
937,0,0,0,des_start_0
1735,0,0,0,des_start_0
428,0,0,0,des_start_0
2279,0,0,0,des_start_0
1223,0,0,0,des_start_0
883,0,0,0,des_start_0
1677,0,0,0,des_start_0
204,0,0,0,des_start_0
2317,0,0,0,des_start_0
1165,0,0,0,des_start_0
938,0,0,0,des_start_0
1740,0,0,0,des_start_0
429,0,0,0,des_start_0
2284,0,0,0,des_start_0
1228,0,0,0,des_start_0
888,0,0,0,des_start_0
1678,0,0,0,des_start_0
205,0,0,0,des_start_0
2318,0,0,0,des_start_0
1166,0,0,0,des_start_0
939,0,0,0,des_start_0
1741,0,0,0,des_start_0
430,0,0,0,des_start_0
2285,0,0,0,des_start_0
1229,0,0,0,des_start_0
889,0,0,0,des_start_0
1679,0,0,0,des_start_0
206,0,0,0,des_start_0
2319,0,0,0,des_start_0
1167,0,0,0,des_start_0
932,0,0,0,des_start_0
1742,0,0,0,des_start_0
431,0,0,0,des_start_0
2286,0,0,0,des_start_0
1230,0,0,0,des_start_0
890,0,0,0,des_start_0
1680,0,0,0,des_start_0
207,0,0,0,des_start_0
2320,0,0,0,des_start_0
1168,0,0,0,des_start_0
933,0,0,0,des_start_0
1743,0,0,0,des_start_0
432,0,0,0,des_start_0
2287,0,0,0,des_start_0
1231,0,0,0,des_start_0
891,0,0,0,des_start_0
1681,0,0,0,des_start_0
208,0,0,0,des_start_0
2321,0,0,0,des_start_0
1169,0,0,0,des_start_0
934,0,0,0,des_start_0
1744,0,0,0,des_start_0
433,0,0,0,des_start_0
2288,0,0,0,des_start_0
1232,0,0,0,des_start_0
884,0,0,0,des_start_0
1682,0,0,0,des_start_0
209,0,0,0,des_start_0
2322,0,0,0,des_start_0
1170,0,0,0,des_start_0
935,0,0,0,des_start_0
1745,0,0,0,des_start_0
434,0,0,0,des_start_0
2289,0,0,0,des_start_0
1233,0,0,0,des_start_0
885,0,0,0,des_start_0
1683,0,0,0,des_start_0
210,0,0,0,des_start_0
2323,0,0,0,des_start_0
1171,0,0,0,des_start_0
940,0,0,0,des_start_0
1746,0,0,0,des_start_0
435,0,0,0,des_start_0
2290,0,0,0,des_start_0
1234,0,0,0,des_start_0
886,0,0,0,des_start_0
1688,0,0,0,des_start_0
211,0,0,0,des_start_0
2328,0,0,0,des_start_0
1176,0,0,0,des_start_0
941,0,0,0,des_start_0
1747,0,0,0,des_start_0
440,0,0,0,des_start_0
2291,0,0,0,des_start_0
1235,0,0,0,des_start_0
887,0,0,0,des_start_0
1689,0,0,0,des_start_0
216,0,0,0,des_start_0
2329,0,0,0,des_start_0
1177,0,0,0,des_start_0
942,0,0,0,des_start_0
1752,0,0,0,des_start_0
441,0,0,0,des_start_0
2296,0,0,0,des_start_0
1240,0,0,0,des_start_0
892,0,0,0,des_start_0
1690,0,0,0,des_start_0
217,0,0,0,des_start_0
2330,0,0,0,des_start_0
1178,0,0,0,des_start_0
943,0,0,0,des_start_0
1753,0,0,0,des_start_0
442,0,0,0,des_start_0
2297,0,0,0,des_start_0
1241,0,0,0,des_start_0
893,0,0,0,des_start_0
1691,0,0,0,des_start_0
218,0,0,0,des_start_0
2331,0,0,0,des_start_0
1179,0,0,0,des_start_0
944,0,0,0,des_start_0
1754,0,0,0,des_start_0
443,0,0,0,des_start_0
2298,0,0,0,des_start_0
1242,0,0,0,des_start_0
894,0,0,0,des_start_0
1684,0,0,0,des_start_0
219,0,0,0,des_start_0
2324,0,0,0,des_start_0
1172,0,0,0,des_start_0
945,0,0,0,des_start_0
1755,0,0,0,des_start_0
436,0,0,0,des_start_0
2299,0,0,0,des_start_0
1243,0,0,0,des_start_0
895,0,0,0,des_start_0
1685,0,0,0,des_start_0
212,0,0,0,des_start_0
2325,0,0,0,des_start_0
1173,0,0,0,des_start_0
946,0,0,0,des_start_0
1748,0,0,0,des_start_0
437,0,0,0,des_start_0
2292,0,0,0,des_start_0
1236,0,0,0,des_start_0
576,0,0,0,des_start_0
1686,0,0,0,des_start_0
213,0,0,0,des_start_0
2326,0,0,0,des_start_0
1174,0,0,0,des_start_0
947,0,0,0,des_start_0
1749,0,0,0,des_start_0
438,0,0,0,des_start_0
2293,0,0,0,des_start_0
1237,0,0,0,des_start_0
577,0,0,0,des_start_0
1687,0,0,0,des_start_0
214,0,0,0,des_start_0
2327,0,0,0,des_start_0
1175,0,0,0,des_start_0
952,0,0,0,des_start_0
1750,0,0,0,des_start_0
439,0,0,0,des_start_0
2294,0,0,0,des_start_0
1238,0,0,0,des_start_0
578,0,0,0,des_start_0
1692,0,0,0,des_start_0
215,0,0,0,des_start_0
2332,0,0,0,des_start_0
1180,0,0,0,des_start_0
953,0,0,0,des_start_0
1751,0,0,0,des_start_0
444,0,0,0,des_start_0
2295,0,0,0,des_start_0
1239,0,0,0,des_start_0
579,0,0,0,des_start_0
1693,0,0,0,des_start_0
220,0,0,0,des_start_0
2333,0,0,0,des_start_0
1181,0,0,0,des_start_0
954,0,0,0,des_start_0
1756,0,0,0,des_start_0
445,0,0,0,des_start_0
2300,0,0,0,des_start_0
1244,0,0,0,des_start_0
584,0,0,0,des_start_0
1694,0,0,0,des_start_0
221,0,0,0,des_start_0
2334,0,0,0,des_start_0
1182,0,0,0,des_start_0
955,0,0,0,des_start_0
1757,0,0,0,des_start_0
446,0,0,0,des_start_0
2301,0,0,0,des_start_0
1245,0,0,0,des_start_0
585,0,0,0,des_start_0
1695,0,0,0,des_start_0
222,0,0,0,des_start_0
2335,0,0,0,des_start_0
1183,0,0,0,des_start_0
948,0,0,0,des_start_0
1758,0,0,0,des_start_0
447,0,0,0,des_start_0
